Institute,Academic Program Name,Quota,Seat Type,Gender,Opening_R1,Closing_R1,Opening_R2,Closing_R2,Opening_R3,Closing_R3,Opening_R4,Closing_R4,Opening_R5,Closing_R5,Opening_R6,Closing_R6
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),10128,10128,24866,24866,24866,24866,24866,24866,24866,24866,24866,24866
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,12764,15339,13529,16334,13529,16334,13529,16334,13529,16334,13529,16531
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),26043,26104,26104,29132,26104,29132,26104,29132,26104,29132,26104,29132
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,13497,20238,13497,21718,13497,21725,13497,21725,13497,21725,13497,23027
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446,3446
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1989,2797,2797,3197,2797,3339,2797,3339,2797,3339,3197,3461
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),10061,10061,10806,10806,10806,10806,10806,10806,10806,10806,10806,10806
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4598,5453,4598,5453,4598,5453,4598,5453,4598,5453,4598,5453
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5407,5407,6022,6022,6022,6022,6022,6022,6022,6022,6036,6036
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3082,3112,3082,3112,3082,3112,3082,3112,3082,3112,3522,3560
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),12375,14575,15045,15115,15045,15115,15045,15115,15045,15115,15045,15115
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6823,7405,6823,7765,6823,7900,6823,7900,6823,7900,7088,8146
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,685,685,685,685,685,685,685,685,685,685,685,685
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),25732,31580,25732,31580,25732,31580,25732,33620,25732,33620,31580,36253
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,16174,20619,16694,21989,16694,21989,16694,21989,16694,21989,16694,22917
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6084,6084,6084,6084,6084,6084,6084,6084,6084,6084,6084,6084
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3983,4416,4315,5220,4315,5220,4315,5220,4315,5220,4315,5473
"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2052,2052,2202,2202,2337,2337,2337,2337,2337,2337,2337,2337
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),6584,6584,12454,12454,12454,12454,12454,12454,12454,12454,12454,12454
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,4375,4613,6606,7016,6606,7016,6606,7016,6606,7016,6851,7529
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),19337,20269,21731,22386,22306,26630,22306,26630,22306,26630,22306,26630
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,12667,15008,13946,15692,13946,15692,13946,15692,13946,15692,13946,15692
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,388,915,388,915,388,915,388,915,388,915,388,915
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),22836,26711,23542,28379,23542,30280,23542,30280,23542,30280,23542,30280
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,15329,20224,15329,20725,15504,21092,15504,21092,15691,21256,16778,23059
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,451,451,451,451,451,451,451,451,451,451,451,451
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826,3826
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1942,2789,2895,3276,2895,3276,2895,3276,2895,3276,2895,3276
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),4982,4982,4982,4982,4982,4982,4982,4982,4982,4982,4982,4982
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,381,4097,381,4097,381,4097,381,4097,381,4097,381,4097
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),4294,4294,4509,4509,4509,4509,4509,4509,4904,4904,5218,5218
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2410,2605,2632,2725,2632,2725,2632,2725,2632,2725,2656,2785
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11308,11392,11638,12375,11638,12375,11638,12375,11638,12375,11638,12375
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5445,6080,5979,6570,5979,6570,5979,6570,5979,6570,6080,6823
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,424,424,424,424,424,424,424,424,424,424,424,424
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),25528,28131,25528,30050,25528,30050,25528,30050,25528,30050,28131,31255
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,9302,17641,15613,18399,15613,18399,15613,18399,15613,18786,17217,19531
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,740,795,740,795,740,911,740,911,740,911,740,911
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803,4803
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2588,3419,2588,3983,2588,4056,2588,4056,2588,4056,2588,4304
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2011,2011,2709,2709,2709,2709,2709,2709,2709,2709,2709,2709
"Indian Institute of Engineering Science and Technology, Shibpur","Information Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1332,1800,1332,2052,1332,2052,1332,2052,1332,2052,1332,2052
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),13775,13775,20173,20173,20305,20305,20305,20305,20305,20305,20305,20305
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7022,8397,9524,10036,9524,10638,9973,11085,9973,11085,9973,12340
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),19135,26660,33450,34141,33450,34141,33450,34141,33450,34141,33450,34141
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,18673,23102,20191,25222,20191,25222,20191,25222,20191,25222,20191,25930
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),34493,40617,37178,45156,37178,48925,37178,49955,37178,49955,37178,49994
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22893,30378,22893,32688,22893,34817,22893,34817,22893,35204,22893,36581
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,334,334,334,334,334,334,334,334,334,334,334,334
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),7877,8713,8713,8725,8713,8725,8713,8725,8713,8725,8713,8725
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4285,5146,4285,5274,4285,5274,4285,5274,4466,5500,4873,5586
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770,8770
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5588,5872,5588,5923,5588,5923,5588,5923,5588,5923,5588,5923
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7891,7891,8013,8013,8013,8013,8013,8013,8013,8013,8613,8613
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4932,5212,5272,5478,5272,5549,5272,5549,5272,5549,5550,6054
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),17949,18767,19002,20714,20714,21724,20714,21724,21054,21766,21766,23054
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,10500,11345,11198,12217,11198,12279,11198,12279,11198,12346,11198,13562
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),46420,49936,47908,50846,47908,50846,47908,50846,47908,50846,49936,56788
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,27305,33765,27305,37356,27305,37559,27305,37559,27305,37559,27305,39236
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1786,1786,2208,2208,3780,3780,3780,3780,3780,3780,3780,3780
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8289,8471,8289,9500,8289,9500,8289,9500,8289,9500,8289,10318
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5560,6195,5655,6585,5655,6637,5655,6702,5655,6702,5655,6724
"Indian Institute of Engineering Science and Technology, Shibpur","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2339,2447,2339,2518,2339,2518,2339,2518,2339,2817,2339,2911
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),17983,17983,24370,24370,25880,25880,25880,25880,25880,25880,25880,25880
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,9783,11085,11085,12613,11085,12613,12613,13169,12613,13169,12613,15396
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),28038,28038,31241,31241,38708,38708,42989,42989,42989,42989,42989,42989
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,26822,29047,28912,31835,29047,32087,29047,32087,29047,32087,29047,32087
"Indian Institute of Engineering Science and Technology, Shibpur","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),43537,48328,48328,54594,54594,55531,54594,55531,54594,55531,54594,64130
