exam_type,year,seat_type,college_code,college_name,course_name,category,closing_rank_r1,closing_rank_r2,closing_rank_r3
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,1G,21904,21904,21904
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2AG,23975,24302,28069
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2AR,24519,24519,41347
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2BG,23686.75,23686.75,37288
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,2BR,53218,54895,68722
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,3AG,12939,20399,27853
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,3BG,17664,19549,29516
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GM,12293.5,17298,20446
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GMK,25064,33778,53026
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,GMR,20446,22029,37797
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,SCG,72512.5,96382,96382
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,SCK,83500,147232,147232
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,SCR,136222,143655,143655
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,STG,79874,83298,144718
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ELECTRONICS AND TELECOMMUNIC ATION ENGINEERING,STR,83298,202064,202064
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,1G,8502,10611,11225
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,2AG,8570,9510,12248
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,2AK,16615,16615,28111
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,2AR,8587,9950,17377
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,2BG,11727,13686,13686
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,3AG,6682,8352,9768
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,3AR,7689,9244,12078
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,3BG,6722,8300,9797
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,3BR,7674,9337,13736
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,GM,5707,7704,9151
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,GMK,11000,11719,15049
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,GMR,6703,9005,11500
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,SCG,33475,37996,38572
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,SCK,44157,52033,76667
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,SCR,48282,45931,62374
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,STG,36752,37853,37853
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",INFORMATION SCIENCE AND ENGINEERING,STR,37853,45869,45869
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,1G,38130,38130,51561
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,2AG,38316,58316,74313
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,2AK,69750,114395,114395
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,2AR,64863,66898,99935
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,2BG,47684,47684,100279.5
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,2BR,99166,99166,
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,3AG,26100,46429,55592
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,3BG,34085,58136,63374
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,GM,25525,36189,49720
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,GMK,29913,71020,81420
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,GMR,55023,55754,66898
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,SCG,98086,98579,126483
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,SCR,134070,185090,185090
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,STG,128775,129635,129635
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MECHANICAL ENGINEERING,STR,131898,150026,150026
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,1G,44674,96308,96308
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,2AG,42566,61653,88806.5
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,2AR,62618,70031,
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,2BG,40614.5,44903,89048
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,3AG,33428,55645,68140
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,3AK,57124,,
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,3BG,36885,48587,58143
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,GM,26109,43203,54100
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,GMR,45600,67907,67907
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,SCG,94932,142725.5,141042
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,SCR,142725.5,185860,185860
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",MEDICAL ELECTRONICS ENGINEERING,STG,95825,247450,
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,2AG,11311,13671,18852.5
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,2AR,11685,14899,24538
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,3AG,8941,11734.5,12284
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,3AR,11910,12284,19166
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,3BG,8516,11654,16225
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GM,7362,10390,11734.5
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GMK,17357,17357,37336
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GMR,9713,11910,11910
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,SCG,37171,46297,46297
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,STG,28913,41871.75,41871.75
KCET,2025,ROK,E007,"Dayananda Sagar College of Engineering, Bangalore(AUTONOMOUS) SHAVIGE MALLESHWARA HILLS, KUMARASWAMY LAYOUT, BANGALORE-560078",ROBOTICS AND ARTIFICIAL INTELLIGENCE,STK,107613,107613,107613
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,9612,10252,15502
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,9008,10444,13066
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AK,11550,15354,15354
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AR,9921,12480,16342
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,13522,13600,17547
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,7594,9043,10803
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,7555,9505,11588
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BR,8973,10379,12810
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,6577,8962,9607
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMK,10675,11550,14460
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,8919,9981,12095
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,32748,36972,36972
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCK,41707,41707,41707
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCR,38254,39333,39333
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,31224,36471,38850
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STR,38850,38850,61771
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,1G,78329,143455,143455
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,1R,90371,243035,243035
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,2AG,85407,125238,241567
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,2AK,121151,,
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,2AR,94439.5,159742,
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,2BG,83305,115431,210009
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,3AG,63732,90974,124498
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,3BG,69748,108228,124471
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,GM,63170,89407,117401
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,GMK,73894,106469,121151
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,GMR,78671,117346,159220
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,SCG,112687,121779,247497
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,SCR,117346,159220,
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,STG,129339,201108,223971
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",CIVIL ENGINEERING,STR,142664,223971,
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),1G,12506,15321,22344.5
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AG,9339,12914,16179
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2AR,10414,19787,19787
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),2BG,17411,17411,17411
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3AG,7968,10841,14242
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),3BG,8626,11588,13624
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GM,7481.5,10803,12460
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMK,15499,25337,25337
KCET,2025,ROK,E008,"Bangalore Institute of Technology, K.R.Road, Bangalore (AUTONOMOUS) K.R.ROAD, V.V.PURA, BANGALORE-560004",COMPUTER SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH),GMR,9789,12460,14560
