exam_type,year,round,college_code,college_name,course_name,category,closing_rank
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING ELECTRONICS AND,SCG,169816
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING ELECTRONICS AND,SCK,252386
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING ELECTRONICS AND,SCR,201386
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING ELECTRONICS AND,STG,193054
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING ELECTRONICS AND,STR,242925
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,1G,77299
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,1K,96585
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,2AG,55193
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,2BG,80257
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,2BR,88642
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,3AG,52255
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,3BG,49019
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,GM,45378
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,GMR,58837
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,SCG,164552
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,SCR,238128
KCET,2025,1,E209,Jyothi Institute of Technology,COMMUNICATION ENGG INFORMATION,STG,186270
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,1G,140585
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,2AG,105372
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,GM,84007
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,GMR,160358
KCET,2025,1,E209,Jyothi Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,SCG,190970
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,1G,96078
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,2AG,107684
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,2AR,118865
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,2BG,116447
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,3AG,89906
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,3BG,90048
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,GM,89141
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,GMR,97292
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,SCG,127013
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,SCR,135542
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,STG,118510
KCET,2025,1,E210,G Madegowda Institute of Technology,ARTIFICIAL,STK,217028
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AG,204148
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,3AR,236740
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,3BG,200084
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,183984
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,GMR,194590
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCG,196680
KCET,2025,1,E210,G Madegowda Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,STG,218732
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,1G,153143
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,2AG,149932
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,2BG,133624
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,3AG,128963
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,3BG,131725
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,GM,124904
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,GMK,149995
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,GMR,130998
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,SCG,188654
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,SCR,191832
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,STG,146619
KCET,2025,1,E210,G Madegowda Institute of Technology,ENGINEERING COMPUTER,STR,181479
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,1G,105577
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,2AG,106692
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,2AR,107628
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,2BG,119233
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,3AG,96055
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,3BG,99379
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,3BR,102149
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,GM,95341
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,GMK,101218
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,GMR,99446
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,SCG,139188
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,SCK,169949
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,SCR,192771
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND DESIGN COMPUTER,STG,210925
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,1G,140130
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,1R,187537
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2AG,138271
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2AR,166655
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2BG,152421
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3AG,131607
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3BG,135624
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GM,127444
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GMK,135649
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GMR,133678
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,SCG,162845
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,SCK,199192
KCET,2025,1,E210,G Madegowda Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,STG,160581
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,124176
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,128244
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,136453
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,109732
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,111570
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,107383
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,113864
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,114284
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,165712
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,189015
KCET,2025,1,E210,G Madegowda Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,168367
KCET,2025,1,E210,G Madegowda Institute of Technology,COMMUNICATION ENGG MECHANICAL,2AG,201129
KCET,2025,1,E210,G Madegowda Institute of Technology,COMMUNICATION ENGG MECHANICAL,2BG,180388
KCET,2025,1,E210,G Madegowda Institute of Technology,COMMUNICATION ENGG MECHANICAL,GM,178188
KCET,2025,1,E210,G Madegowda Institute of Technology,COMMUNICATION ENGG MECHANICAL,GMR,200704
KCET,2025,1,E210,G Madegowda Institute of Technology,COMMUNICATION ENGG MECHANICAL,SCG,208472
KCET,2025,1,E210,G Madegowda Institute of Technology,COMMUNICATION ENGG MECHANICAL,STG,225937
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,1G,70157
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,1K,116147
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,1R,118126
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,2AG,66985
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,2BG,59497
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,3AG,67498
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,3BG,60337
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,GM,58929
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,GMR,61351
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,SCG,115416
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,STG,94660
KCET,2025,1,E211,Jain Institute of Technology,ARTIFICIAL,STR,157192
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AG,190617
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,2AR,196132
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,2BG,174404
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,3AG,207627
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,3BG,163808
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,161502
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,GMR,171998
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCG,190065
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,SCR,229073
KCET,2025,1,E211,Jain Institute of Technology,INTELLIGENCE AND MACHINE LEARNING CIVIL,STG,169583
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,1G,88127
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,1R,104321
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,2AG,82283
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,2AK,83682
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,2AR,92188
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,2BG,75764
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,2BR,85664
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,3AG,78170
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,3AR,81757
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,3BG,71492
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,3BR,85042
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,GM,69546
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,GMK,79340
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,GMR,81039
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,SCG,146766
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,SCK,179026
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,SCR,161104
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,STG,127978
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,STK,129341
KCET,2025,1,E211,Jain Institute of Technology,ENGINEERING COMPUTER,STR,137903
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,1G,118394
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2AG,106890
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2BG,113623
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,2BR,130689
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3AR,146773
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3BG,114582
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,3BK,126540
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GM,102283
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GMK,106133
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,GMR,110115
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,SCG,199031
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING ELECTRICAL &,STG,152091
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,94629
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,99493
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AK,112932
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,109466
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,2BG,97257
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,102725
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,91539
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,3BR,98026
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,90121
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,94051
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,97856
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,187664
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCK,208630
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,198055
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,137297
KCET,2025,1,E211,Jain Institute of Technology,ELECTRONICS ENGINEERING ELECTRONICS AND,STR,142844
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,1G,92130
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,2AG,86277
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,2AR,93887
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,2BG,85831
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,2BK,165887
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,3AG,83885
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,3BG,84921
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,GM,81592
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,GMR,87734
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,SCG,169542
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,SCR,233176
KCET,2025,1,E211,Jain Institute of Technology,COMMUNICATION ENGG INFORMATION,STG,152275
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,1G,179894
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,2AG,218107
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,2BG,163643
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,3AG,189386
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,3BG,168378
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,GM,161237
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,GMK,162190
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,GMR,168814
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,SCG,221944
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,SCR,231629
KCET,2025,1,E211,Jain Institute of Technology,SCIENCE AND ENGINEERING MECHANICAL,STG,193770
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,1G,16193
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,1K,30868
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,2AG,19493
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,2AR,22332
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,2BG,24927
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,3AG,17623
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,3AR,18272
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,3BG,17319
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,GM,16174
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,GMK,23203
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,GMR,17282
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,SCG,53378
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,SCR,60875
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,STG,67354
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,COMPUTER,STR,71641
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,1G,25308
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,1R,34689
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,2AG,23138
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,2AR,26524
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,2BG,27428
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,2BK,82502
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,3AG,20051
KCET,2025,1,E212,Dayananda Sagar Academy of Technology & Management Technical Campus,INTELLIGENCE AND MACHINE LEARNING) COMPUTER,3BG,20567
