exam_type,year,college_code,college_name,course_code,course_name,category,total_seats,category_seats,tuition_fee,other_fee,total_fee,closing_rank_mock,closing_rank_r1,closing_rank_r2,closing_rank_r3,closing_rank_r4
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CH,Chemical Engineering,KKR,9,7,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,18,5,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,18,13,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CS,Computer Science & Engineering,GM,36,10,200000,20000,220000,,59258,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CS,Computer Science & Engineering,KKR,36,26,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CV,Civil Engineering,GM,18,5,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CV,Civil Engineering,KKR,18,13,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CY,Computer Science & Engineering (Cyber Security),GM,18,5,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",CY,Computer Science & Engineering (Cyber Security),KKR,18,13,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",EC,Electronics & Communication Engineering,GM,36,10,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",EC,Electronics & Communication Engineering,KKR,36,26,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",ME,Mechanical Engineering,GM,9,2,200000,20000,220000,,,,,
COMEDK,2025,E105,"Bheemanna Khandre Institute of Technology-Bhalki, Bidar",ME,Mechanical Engineering,KKR,9,7,200000,20000,220000,,,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,281100,20000,301100,33354,32855,,55981,103454
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,18,2,281100,20000,301100,89424,69830,110166,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,18,16,281100,20000,301100,,33868,,62287,111065
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,18,2,281100,20000,301100,,86446,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CS,Computer Science & Engineering,GM,72,66,281100,20000,301100,,32276,,53748,108764
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CS,Computer Science & Engineering,KKR,72,6,281100,20000,301100,,76529,85620,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CV,Civil Engineering,GM,18,16,200000,20000,220000,68684,107641,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CV,Civil Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",EC,Electronics & Communication Engineering,GM,54,49,281100,20000,301100,52039,47075,,109664,49351
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",EC,Electronics & Communication Engineering,KKR,54,5,281100,20000,301100,,110168,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",EE,Electrical & Electronics Engineering,GM,18,16,200000,20000,220000,,69699,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",EE,Electrical & Electronics Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",IS,Information Science & Engineering,GM,54,49,281100,20000,301100,44389,40922,,71438,94373
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",IS,Information Science & Engineering,KKR,54,5,281100,20000,301100,91435,93275,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",ME,Mechanical Engineering,GM,18,16,281100,20000,301100,109728,109728,,,
COMEDK,2025,E107,"SJB Institute of Technology-Kengeri, Bengaluru",ME,Mechanical Engineering,KKR,18,2,281100,20000,301100,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",AD,Artificial Intelligence & Data Science,GM,18,16,200000,20000,220000,,103949,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",AD,Artificial Intelligence & Data Science,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",AE,Aeronautical Engineering,GM,9,8,200000,20000,220000,,111798,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",AE,Aeronautical Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",AS,Aerospace Engineering,GM,9,8,200000,20000,220000,74075,39464,,110023,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",AS,Aerospace Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CG,Computer Science & Design,GM,18,16,200000,20000,220000,50876,38511,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CG,Computer Science & Design,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,18,16,200000,20000,220000,105536,105536,,62272,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CK,Civil Engineering (Kannada),GM,9,8,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CK,Civil Engineering (Kannada),KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,111716,,51440,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CV,Civil Engineering,GM,3,2,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CV,Civil Engineering,KKR,3,1,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",EC,Electronics & Communication Engineering,GM,9,8,200000,20000,220000,88420,88420,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",EC,Electronics & Communication Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",IS,Information Science & Engineering,GM,16,14,200000,20000,220000,98759,49999,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",IS,Information Science & Engineering,KKR,16,2,200000,20000,220000,,,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",ME,Mechanical Engineering,GM,9,8,200000,20000,220000,52438,52438,,,
COMEDK,2025,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",ME,Mechanical Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",AD,Artificial Intelligence & Data Science,GM,18,16,200000,20000,220000,,106414,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",AD,Artificial Intelligence & Data Science,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",AG,Agricultural Engineering,GM,9,8,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",AG,Agricultural Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,200000,20000,220000,74038,100305,,38473,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",CS,Computer Science & Engineering,GM,34,31,200000,20000,220000,,107036,,86597,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",CS,Computer Science & Engineering,KKR,34,3,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",CV,Civil Engineering,GM,9,8,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",CV,Civil Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",EC,Electronics & Communication Engineering,GM,8,7,200000,20000,220000,,55964,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",EC,Electronics & Communication Engineering,KKR,8,1,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),GM,8,7,200000,20000,220000,,93242,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),KKR,8,1,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",IS,Information Science & Engineering,GM,8,7,200000,20000,220000,,97024,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",IS,Information Science & Engineering,KKR,8,1,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",ME,Mechanical Engineering,GM,9,8,200000,20000,220000,,,,,
COMEDK,2025,E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",ME,Mechanical Engineering,KKR,9,1,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",AD,Artificial Intelligence & Data Science,GM,36,33,200000,20000,220000,,101776,,101776,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",AD,Artificial Intelligence & Data Science,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",CB,Computer Science & Business Systems,GM,36,33,200000,20000,220000,,110996,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",CB,Computer Science & Business Systems,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,108233,,104814,86752
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",CV,Civil Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",CV,Civil Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",EC,Electronics & Communication Engineering,GM,36,33,200000,20000,220000,90429,90429,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",EC,Electronics & Communication Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",EE,Electrical & Electronics Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",EE,Electrical & Electronics Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",ME,Mechanical Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",ME,Mechanical Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",CS,Computer Science & Engineering,GM,36,33,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",CS,Computer Science & Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",EC,Electronics & Communication Engineering,GM,36,33,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",EC,Electronics & Communication Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",EE,Electrical & Electronics Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",EE,Electrical & Electronics Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",ME,Mechanical Engineering,GM,18,16,200000,20000,220000,,,,,
COMEDK,2025,E111,"S.J.P.N Trust s Hirasugar Institute of Technology-Nidasoshi, Belagavi",ME,Mechanical Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,54,25,281100,20000,301100,76763,64718,,103600,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,54,29,281100,20000,301100,,,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",CS,Computer Science & Engineering,GM,72,40,281100,20000,301100,,69000,,104962,100034
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",CS,Computer Science & Engineering,KKR,72,32,281100,20000,301100,,,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",EC,Electronics & Communication Engineering,GM,36,20,281100,20000,301100,94385,102881,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",EC,Electronics & Communication Engineering,KKR,36,16,281100,20000,301100,,,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",IS,Information Science & Engineering,GM,36,15,281100,20000,301100,102881,99043,,102448,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",IS,Information Science & Engineering,KKR,36,21,281100,20000,301100,,,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",ME,Mechanical Engineering,GM,18,10,281100,20000,301100,97734,97734,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",ME,Mechanical Engineering,KKR,18,8,281100,20000,301100,,,,,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",RA,Robotics & Automation,GM,18,10,281100,20000,301100,109219,109219,,55193,
COMEDK,2025,E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",RA,Robotics & Automation,KKR,18,8,281100,20000,301100,,,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,36,33,180000,20000,200000,,111627,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,36,3,180000,20000,200000,,,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,36,33,200000,20000,220000,110575,98922,,110575,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,81475,,107167,106788
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,93094,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CV,Civil Engineering,GM,9,8,80000,20000,100000,,105192,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",CV,Civil Engineering,KKR,9,1,80000,20000,100000,,,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",EC,Electronics & Communication Engineering,GM,36,33,130000,20000,150000,100699,108623,,33986,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",EC,Electronics & Communication Engineering,KKR,36,3,130000,20000,150000,,,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",IS,Information Science & Engineering,GM,36,33,180000,20000,200000,73656,106810,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",IS,Information Science & Engineering,KKR,36,3,180000,20000,200000,,,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",ME,Mechanical Engineering,GM,9,8,80000,20000,100000,83745,97836,,,
COMEDK,2025,E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",ME,Mechanical Engineering,KKR,9,1,80000,20000,100000,,,,,
COMEDK,2025,E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",AD,Artificial Intelligence & Data Science,GM,18,16,186000,20000,206000,,103357,,,
COMEDK,2025,E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",AD,Artificial Intelligence & Data Science,KKR,18,2,186000,20000,206000,,,,,
COMEDK,2025,E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,200000,20000,220000,107883,107883,,,
